0;0;5;
1;1;1;
2;1;3;
3;3;6;
4;2;10;
5;0;3;
6;1;10;
7;2;4;
8;2;6;
9;2;8;
10;6;9;
11;1;5;
12;3;6;
13;1;6;
14;2;8;
15;3;9;
16;0;9;
17;2;14;
18;2;6;
19;1;8;
20;1;6;
21;2;8;
22;3;6;
23;0;12;
24;2;18;
25;1;10;
26;0;15;
27;3;11;
28;0;13;
29;1;6;
30;2;10;
31;6;24;
32;2;16;
33;4;14;
34;2;15;
35;1;15;
36;3;11;
37;5;20;
38;4;25;
39;2;20;
40;1;9;
41;6;10;
42;2;17;
43;0;17;
44;0;12;
45;4;26;
46;0;22;
47;2;15;
48;4;18;
49;1;19;
50;2;22;
51;6;29;
52;5;25;
53;2;9;
54;6;15;
55;4;11;
56;1;16;
57;2;11;
58;6;16;
59;6;31;
60;7;29;
61;3;18;
62;4;28;
63;3;23;
64;2;19;
65;7;24;
66;8;29;
67;13;18;
68;5;18;
69;7;25;
70;3;32;
71;14;33;
72;10;28;
73;8;30;
74;10;20;
75;11;23;
76;15;26;
77;23;28;
78;12;35;
79;19;32;
80;68;36;
81;33;29;
82;20;27;
83;17;32;
84;13;27;
85;12;40;
86;26;30;
87;48;45;
88;32;45;
89;17;40;
90;16;34;
91;23;36;
92;20;33;
93;16;48;
94;25;80;
95;18;55;
96;10;34;
97;17;35;
98;11;50;
99;6;31;
100;6;39;
101;40;54;
102;12;45;
103;21;25;
104;22;37;
105;27;48;
106;26;54;
107;27;45;
108;58;52;
109;35;38;
110;31;45;
111;31;37;
112;29;46;
113;24;41;
114;49;53;
115;63;57;
116;28;57;
117;14;51;
118;23;59;
119;26;60;
120;27;55;
121;22;68;
122;22;72;
123;21;57;
124;16;50;
125;22;58;
126;38;48;
127;31;40;
128;29;93;
129;38;121;
130;25;73;
131;27;70;
132;17;89;
133;32;68;
134;33;58;
135;43;60;
136;78;90;
137;40;69;
138;38;53;
139;38;61;
140;32;71;
141;20;62;
142;29;95;
143;43;143;
144;35;83;
145;37;76;
146;52;72;
147;46;70;
148;41;60;
149;46;92;
150;76;134;
151;47;76;
152;35;72;
153;38;93;
154;36;81;
155;31;79;
156;41;96;
157;58;122;
158;35;101;
159;37;84;
160;39;81;
161;30;70;
162;33;79;
163;52;94;
164;65;154;
165;32;96;
166;27;102;
167;26;89;
168;38;90;
169;41;77;
170;38;116;
171;59;160;
172;45;133;
173;32;106;
174;32;106;
175;35;95;
176;32;86;
177;42;141;
178;60;166;
179;30;100;
180;41;91;
181;26;115;
182;35;138;
183;30;90;
184;23;143;
185;54;172;
186;50;121;
187;41;116;
188;47;122;
189;29;123;
190;38;104;
191;63;136;
192;74;203;
193;55;116;
194;42;123;
195;46;116;
196;40;124;
197;34;137;
198;43;174;
199;74;309;
200;72;132;
201;55;138;
202;51;154;
203;50;123;
204;50;127;
205;36;160;
206;76;254;
207;44;135;
208;45;156;
209;55;203;
210;45;164;
211;46;152;
212;69;252;
213;96;370;
214;62;189;
215;53;152;
216;70;170;
217;73;188;
218;69;168;
219;93;252;
220;158;304;
221;80;170;
222;82;165;
223;83;202;
224;92;206;
225;73;130;
226;100;254;
227;146;396;
228;101;174;
229;89;173;
230;75;215;
231;87;161;
232;94;188;
233;156;256;
234;208;356;
235;116;184;
236;82;165;
237;120;225;
238;126;214;
239;117;199;
240;190;294;
241;200;397;
242;107;219;
243;131;198;
244;132;274;
245;139;227;
246;92;211;
247;195;316;
248;256;429;
249;112;272;
250;142;216;
251;137;289;
252;131;207;
253;141;217;
254;183;335;
255;251;428;
256;148;246;
257;122;244;
258;117;339;
259;146;299;
260;157;270;
261;213;381;
262;270;527;
263;174;251;
264;172;249;
265;175;322;
266;146;298;
267;183;304;
268;265;470;
269;398;570;
270;177;313;
271;162;275;
272;193;346;
273;147;307;
274;159;288;
275;287;494;
276;330;647;
277;181;340;
278;240;336;
279;216;434;
280;210;356;
281;220;301;
282;349;652;
283;400;751;
284;223;313;
285;209;318;
286;214;416;
287;217;423;
288;226;385;
289;370;643;
290;397;856;
291;236;418;
292;272;415;
293;206;431;
294;250;444;
295;278;344;
296;359;667;
297;475;896;
298;290;435;
299;269;418;
300;324;444;
301;335;494;
302;340;406;
303;482;754;
304;543;866;
305;310;451;
306;270;457;
307;349;656;
308;304;474;
309;356;501;
310;594;804;
311;678;934;
312;357;505;
313;365;480;
314;344;595;
315;335;433;
316;328;491;
317;464;832;
318;652;916;
319;395;500;
320;418;536;
321;379;607;
322;365;506;
323;332;471;
324;636;832;
325;673;1037;
326;418;543;
327;436;548;
328;574;631;
329;670;565;
330;901;526;
331;1127;889;
332;927;959;
333;600;555;
334;647;614;
335;490;704;
336;528;587;
337;511;612;
338;832;1058;
339;864;1221;
340;472;598;
341;498;585;
342;446;655;
343;494;599;
344;440;656;
345;987;1002;
346;999;1070;
347;525;626;
348;530;723;
349;506;757;
350;513;654;
351;678;630;
352;993;1189;
353;1065;1217;
354;1592;696;
355;698;759;
356;715;861;
357;1029;695;
358;961;740;
359;1297;1263;
360;1243;1307;
361;625;686;
362;775;735;
363;628;975;
364;670;732;
365;636;789;
366;1239;1420;
367;1022;1330;
368;646;829;
369;619;873;
370;708;948;
371;647;806;
372;692;787;
373;1358;1526;
374;1236;1376;
375;717;861;
376;725;834;
377;710;969;
378;809;836;
379;727;825;
380;1225;1862;
381;1175;1725;
382;725;905;
383;768;960;
384;791;1053;
385;751;969;
386;685;988;
387;1223;1794;
388;1319;1757;
389;687;945;
390;731;965;
391;751;1130;
392;871;996;
393;777;1018;
394;1438;2053;
395;1402;1854;
396;837;1018;
397;926;1019;
398;941;1184;
399;967;1010;
400;957;1142;
401;1684;2200;
402;1465;1899;
403;1136;1096;
404;1130;1159;
405;1402;1299;
406;1665;1132;
407;2082;1171;
408;2795;2326;
409;2051;2096;
410;1416;1185;
411;1376;1360;
412;1711;1532;
413;2355;1247;
414;1981;1294;
415;2942;2615;
416;3411;2282;
417;2426;1220;
418;2569;1327;
419;2059;1552;
420;2890;1317;
421;2580;1480;
422;4112;2937;
423;4089;2296;
424;3438;1363;
425;2923;1550;
426;2244;1696;
427;2359;1486;
428;3920;1540;
429;5951;2989;
430;4111;2396;
431;4266;1494;
432;2663;1717;
433;2850;1789;
434;3162;1570;
435;4539;1705;
436;5506;3418;
437;5738;2586;
438;6296;1627;
439;2770;1757;
440;3142;2023;
441;3047;1710;
442;3646;1774;
443;5861;3820;
444;5554;3005;
445;4482;1822;
446;4321;1812;
447;5748;2054;
448;3831;1712;
449;3899;1892;
450;5795;4141;
451;4963;3116;
452;4024;2003;
453;3493;2062;
454;3319;2364;
455;3357;2112;
456;3252;2201;
457;5542;4363;
458;4305;3157;
459;2952;2030;
460;3052;2330;
461;3052;2589;
462;3242;2218;
463;3450;2373;
464;5488;4880;
465;4709;3788;
466;3253;2328;
467;3021;2596;
468;3068;2602;
469;3129;2280;
470;3232;2655;
471;5435;5719;
472;4427;4192;
473;3339;2606;
474;3438;2725;
475;3415;2986;
476;3505;2617;
477;3500;2913;
478;5484;6123;
479;4586;4186;
480;3300;2901;
481;3253;3060;
482;3402;3215;
483;3359;2950;
484;3414;3362;
485;6199;6425;
486;4682;4502;
487;3478;2939;
488;3417;3371;
489;3560;3614;
490;3590;3242;
491;3859;3532;
492;6730;7270;
493;5177;4937;
494;3740;3314;
495;3716;3585;
496;4126;3836;
497;4131;3516;
498;4147;4088;
499;7835;8327;
500;5580;5492;
501;4186;3729;
502;4201;4146;
503;4149;4371;
504;4386;3926;
505;4599;4612;
506;8501;9520;
507;6298;6453;
508;4358;4253;
509;4556;4496;
510;4789;4734;
511;4749;4245;
512;5020;5131;
513;8805;10408;
514;6483;6728;
515;4826;4665;
516;5076;4954;
517;5288;5308;
518;5418;4888;
519;5759;6002;
520;10522;12335;
521;7555;7015;
522;5788;5168;
523;6048;5452;
524;6201;5990;
525;6358;5420;
526;6795;6490;
527;13000;13581;
528;8666;8328;
529;6647;5785;
530;6973;6338;
531;6782;6531;
532;6941;6116;
533;8055;7430;
534;14410;14758;
535;9636;9198;
536;7650;6710;
537;7533;7388;
538;7712;7628;
539;7941;7442;
540;8941;8913;
541;16474;17019;
542;10893;10004;
543;8679;7899;
544;9017;8127;
545;9307;8513;
546;9162;8178;
547;10931;10420;
548;19794;19745;
549;13262;12015;
550;10056;8965;
551;10236;9634;
552;10678;9961;
553;10426;10070;
554;12600;12933;
555;22546;22485;
556;15507;14228;
557;11898;11022;
558;11848;11883;
559;12170;11898;
560;12389;11646;
561;14940;17666;
562;26594;27500;
563;17937;16595;
564;13728;13169;
565;14013;13691;
566;14762;14323;
567;14829;14320;
568;17619;19568;
569;30898;35407;
570;20498;20733;
571;16485;16777;
572;17081;17689;
573;17528;18944;
574;18503;19793;
575;23296;30960;
576;39462;49788;
577;27163;30895;
578;22549;26406;
579;23661;28425;
580;25288;30026;
581;27026;32915;
582;36319;46515;
583;60713;75446;
584;43508;56603;
585;37641;56786;
586;41079;46351;
587;47178;51595;
588;70571;94393;
589;89051;115241;
590;155248;213697;
591;124179;179733;
592;109940;136582;
593;110783;131150;
594;118919;135508;
595;132391;141225;
596;152952;148138;
597;214505;195742;
598;362102;302751;
599;593419;518085;
600;4372864;4240870;
601;561993;500789;
