1;1
2;1
3;1
4;1
5;1
6;1
7;1
8;1
9;1
10;1
11;2
12;3
13;6
14;6
15;5
16;5
17;7
18;6
19;8
20;7
21;7
22;7
23;10
24;10
25;10
26;11
27;9
28;7
29;8
30;9
31;10
32;8
33;9
34;12
35;12
36;13
37;12
38;11
39;11
40;15
41;13
42;13
43;12
44;9
45;10
46;10
47;10
48;8
49;10
50;12
51;12
52;8
53;9
54;11
55;9
56;10
57;9
58;12
59;9
60;9
61;9
62;8
63;10
64;9
65;7
66;8
67;9
68;8
69;10
70;12
71;9
72;9
73;9
74;9
75;9
76;8
77;11
78;13
79;14
80;14
81;14
82;13
83;12
84;9
85;14
86;13
87;10
88;13
89;10
90;10
91;8
92;8
93;10
94;9
95;9
96;8
97;8
98;9
99;8
100;9
101;8
102;10
103;10
104;11
105;10
106;10
107;9
108;9
109;10
110;8
111;10
112;15
113;10
114;9
115;10
116;10
117;10
118;9
119;10
120;10
121;11
122;10
123;12
124;12
125;11
126;11
127;11
128;12
129;11
130;12
131;12
132;12
133;12
134;9
135;9
136;12
137;9
138;6
139;8
140;8
141;9
142;8
143;8
144;9
145;8
146;9
147;8
148;7
149;7
150;6
151;8
152;9
153;9
154;8
155;10
156;10
157;10
158;10
159;9
160;10
161;9
162;8
163;7
164;9
165;8
166;8
167;8
168;9
169;9
170;9
171;9
172;9
173;12
174;10
175;9
176;9
177;9
178;8
179;9
180;9
181;8
182;8
183;7
184;7
185;8
186;9
187;8
188;9
189;8
190;9
191;9
192;9
193;9
194;10
195;9
196;9
197;9
198;9
199;9
200;9
201;9
202;8
203;9
204;8
205;7
206;7
207;7
208;9
209;8
210;9
211;9
212;8
213;8
214;8
215;8
216;8
217;9
218;8
219;9
220;10
221;9
222;9
223;9
224;10
225;11
226;9
227;11
228;12
229;11
230;10
231;12
232;11
233;13
234;12
235;11
236;11
237;11
238;12
239;9
240;7
241;9
242;9
243;10
244;11
245;11
246;10
247;11
248;12
249;14
250;14
251;14
252;12
253;15
254;15
255;12
256;8
257;10
258;10
259;11
260;11
261;11
262;11
263;10
264;11
265;10
266;11
267;10
268;11
269;10
270;10
271;12
272;11
273;11
274;10
275;10
276;11
277;12
278;12
279;11
280;12
281;11
282;11
283;11
284;10
285;10
286;12
287;15
288;12
289;13
290;13
291;14
292;13
293;14
294;14
295;14
296;15
297;15
298;13
299;17
300;12
301;15
302;15
303;13
304;11
305;11
306;11
307;12
308;9
309;10
310;13
311;10
312;11
313;10
314;12
315;11
316;11
317;12
318;10
319;9
320;12
321;12
322;10
323;12
324;10
325;12
326;8
327;11
328;11
329;11
330;12
331;16
332;12
333;13
334;12
335;12
336;12
337;12
338;9
339;11
340;9
341;10
342;11
343;11
344;9
345;11
346;11
347;12
348;11
349;11
350;9
351;10
352;9
353;10
354;6
355;9
356;9
357;9
358;9
359;10
360;8
361;9
362;10
363;9
364;8
365;10
366;11
367;10
368;12
369;11
370;8
371;8
372;10
373;7
374;7
375;9
376;7
377;7
378;9
379;6
380;7
381;7
382;10
383;8
384;10
385;11
386;11
387;9
388;7
389;9
390;8
391;7
392;7
393;6
394;9
395;6
396;6
397;6
398;7
399;7
400;7
401;8
402;10
403;9
404;9
405;9
406;9
407;8
408;8
409;8
410;8
411;7
412;7
413;10
414;9
415;9
416;9
417;8
418;8
419;7
420;8
421;8
422;7
423;6
424;8
425;8
426;9
427;8
428;9
429;9
430;11
431;7
432;9
433;10
434;9
435;9
436;7
437;9
438;10
439;8
440;8
441;9
442;7
443;8
444;7
445;7
446;9
447;8
448;9
449;9
450;9
451;7
452;4
453;5
454;8
455;7
456;9
457;9
458;12
459;8
460;8
461;9
462;10
463;10
464;7
465;9
466;9
467;8
468;9
469;8
470;7
471;10
472;6
473;8
474;10
475;8
476;8
477;7
478;7
479;7
480;7
481;4
482;4
483;5
484;5
485;6
486;8
487;6
488;5
489;6
490;7
491;7
492;8
493;4
494;5
495;6
496;6
497;6
498;7
499;9
500;8
501;6
502;5
503;5
504;5
505;6
506;10
507;7
508;6
509;7
510;11
511;9
512;7
513;8
514;6
515;8
516;9
517;9
518;7
519;6
520;9
521;8
522;6
523;5
524;5
525;8
526;9
527;9
528;9
529;8
530;7
531;7
532;6
533;9
534;14
535;8
536;8
537;9
538;8
539;9
540;10
541;10
542;10
543;10
544;7
545;8
546;12
547;9
548;7
549;9
550;7
551;8
552;8
553;9
554;8
555;9
556;9
557;8
558;8
559;8
560;8
561;10
562;9
563;9
564;6
565;5
566;5
567;6
568;6
569;8
570;9
571;7
572;7
573;7
574;7
575;7
576;8
577;9
578;9
579;9
580;8
581;7
582;7
583;8
584;8
585;8
586;5
587;8
588;5
589;6
590;5
591;6
592;12
593;11
594;8
595;7
596;7
597;10
598;7
599;6
600;8
601;7
602;8
603;7
604;6
605;5
606;6
607;8
608;7
609;9
610;10
611;10
612;10
613;11
614;9
615;8
616;9
617;12
618;7
619;10
620;11
621;8
622;9
623;8
624;10
625;12
626;12
627;11
628;10
629;9
630;11
631;6
632;8
633;11
634;10
635;11
636;11
637;9
638;9
639;12
640;10
641;9
642;9
643;9
644;6
645;7
646;8
647;5
648;5
649;8
650;8
651;6
652;6
653;4
654;4
655;6
656;7
