1;3
2;4
3;5
4;2
5;3
6;3
7;2
8;5
9;7
10;12
11;8
12;7
13;8
14;6
15;5
16;4
17;5
18;5
19;5
20;5
21;10
22;8
23;7
24;8
25;7
26;8
27;7
28;4
29;4
30;4
31;4
32;3
33;3
34;4
35;4
36;4
37;2
38;7
39;6
40;6
41;6
42;6
43;1
44;1
45;2
46;2
47;3
48;3
49;2
50;4
51;4
52;3
53;3
54;3
55;6
56;3
57;4
58;4
59;6
60;6
61;3
62;6
63;5
64;2
65;6
66;4
67;8
68;4
69;2
70;3
71;6
72;4
73;3
74;5
75;3
76;4
77;5
78;4
79;5
80;4
81;4
82;4
83;6
84;5
85;4
86;4
87;5
88;4
89;4
90;5
91;4
92;5
93;5
94;4
95;6
96;4
97;5
98;5
99;3
100;5
101;2
102;6
103;7
104;6
105;7
106;5
107;5
108;5
109;5
110;6
111;6
112;11
113;9
114;8
115;7
116;7
117;8
118;8
119;2
120;2
121;4
122;4
123;4
124;4
125;4
126;3
127;2
128;4
129;3
130;4
131;3
132;3
133;3
134;2
135;3
136;3
137;4
138;3
139;1
140;3
141;7
142;4
143;5
144;3
145;4
146;4
147;2
148;4
149;2
150;3
151;3
152;2
153;2
154;1
155;1
156;2
157;3
158;1
159;2
160;2
161;2
162;3
163;2
164;2
165;3
166;3
167;2
168;2
169;3
170;4
171;3
172;2
173;3
174;3
175;2
176;2
177;4
178;4
179;6
180;3
181;5
182;8
183;7
184;6
185;14
186;7
187;8
188;7
189;8
190;10
191;9
192;3
193;3
194;3
195;5
196;6
197;7
198;7
199;5
200;3
201;5
202;3
203;6
204;4
205;8
206;7
207;8
208;7
209;6
210;5
211;5
212;6
213;6
214;2
215;4
216;3
217;4
218;6
219;7
220;4
221;4
222;4
223;4
224;8
225;5
226;2
227;1
228;2
229;3
230;2
231;3
232;2
233;2
234;2
235;1
236;3
237;9
238;5
239;4
240;6
241;2
242;3
243;2
244;2
245;3
246;2
247;2
248;2
249;4
250;2
251;6
252;3
253;3
