1;1
2;2
3;2
4;2
5;2
6;2
7;2
8;2
9;2
10;2
11;3
12;3
13;5
14;4
15;3
16;3
17;6
18;6
19;6
20;6
21;8
22;8
23;8
24;7
25;8
26;9
27;10
28;5
29;6
30;9
31;10
32;10
33;9
34;10
35;10
36;11
37;10
38;10
39;11
40;12
41;11
42;8
43;8
44;7
45;8
46;9
47;6
48;7
49;7
50;11
51;12
52;7
53;10
54;9
55;9
56;11
57;11
58;11
59;9
60;9
61;11
62;9
63;11
64;10
65;7
66;8
67;7
68;9
69;7
70;8
71;8
72;8
73;8
74;8
75;8
76;8
77;11
78;12
79;15
80;10
81;14
82;8
83;10
84;6
85;9
86;10
87;9
88;8
89;7
90;8
91;5
92;8
93;8
94;8
95;8
96;6
97;6
98;6
99;6
100;8
101;6
102;8
103;7
104;7
105;7
106;7
107;8
108;9
109;8
110;8
111;9
112;9
113;8
114;8
115;8
116;6
117;10
118;9
119;8
120;7
121;9
122;10
123;10
124;7
125;7
126;9
127;9
128;9
129;7
130;7
131;9
132;9
133;7
134;6
135;7
136;8
137;7
138;6
139;7
140;7
141;6
142;4
143;9
144;8
145;6
146;9
147;7
148;6
149;5
150;6
151;7
152;8
153;7
154;6
155;8
156;10
157;7
158;7
159;10
160;7
161;7
162;5
163;6
164;7
165;7
166;7
167;7
168;8
169;5
170;8
171;9
172;9
173;8
174;8
175;6
176;6
177;8
178;7
179;6
180;6
181;6
182;7
183;6
184;5
185;7
186;6
187;6
188;9
189;7
190;8
191;8
192;7
193;5
194;7
195;8
196;6
197;7
198;7
199;7
200;7
201;7
202;6
203;8
204;7
205;6
206;8
207;7
208;7
209;7
210;8
211;7
212;6
213;6
214;5
215;4
216;5
217;7
218;5
219;7
220;8
221;5
222;9
223;8
224;8
225;9
226;9
227;9
228;8
229;12
230;10
231;7
232;6
233;7
234;9
235;9
236;9
237;9
238;10
239;6
240;7
241;7
242;6
243;7
244;8
245;8
246;8
247;8
248;8
249;9
250;7
251;9
252;10
253;10
254;7
255;9
256;8
257;10
258;8
259;10
260;8
261;8
262;8
263;9
264;9
265;9
266;8
267;6
268;8
269;8
270;9
271;10
272;6
273;9
274;9
275;9
276;8
277;8
278;8
279;8
280;9
281;9
282;8
283;10
284;8
285;8
286;8
287;9
288;9
289;7
290;9
291;9
292;9
293;8
294;12
295;11
296;12
297;11
298;8
299;11
300;9
301;8
302;11
303;8
304;8
305;6
306;9
307;9
308;9
309;9
310;10
311;11
312;6
313;8
314;8
315;8
316;9
317;10
318;8
319;7
320;8
321;9
322;9
323;11
324;5
325;8
326;5
327;10
328;10
329;9
330;10
331;11
332;12
333;10
334;11
335;11
336;10
337;8
338;9
339;9
340;9
341;9
342;9
343;10
344;8
345;9
346;8
347;10
348;9
349;8
350;7
351;5
352;7
353;10
354;8
355;8
356;8
357;8
358;9
359;7
360;7
