1;1
2;0
3;1
4;1
5;1
6;2
7;2
8;2
9;3
10;3
11;3
12;4
13;3
14;2
15;5
16;6
17;7
18;3
19;6
20;10
21;9
22;8
23;6
24;6
25;4
26;5
27;5
28;7
29;5
30;6
31;5
32;8
33;6
34;6
35;9
36;5
37;4
38;4
39;5
40;6
41;4
42;5
43;5
44;4
45;3
46;4
47;3
48;2
49;2
50;2
51;2
52;4
