1;1
2;1
3;1
4;1
5;1
6;1
7;1
8;1
9;1
10;1
11;2
12;3
13;5
14;5
15;5
16;3
17;6
18;7
19;9
20;9
21;10
22;7
23;12
24;13
25;13
26;11
27;12
28;12
29;13
30;16
31;12
32;13
33;13
34;14
35;16
36;20
37;21
38;19
39;21
40;24
41;21
42;19
43;19
44;16
45;16
46;16
47;17
48;16
49;20
50;19
51;17
52;18
53;20
54;20
55;21
56;19
57;18
58;19
59;19
60;18
61;17
62;15
63;19
64;16
65;15
66;17
67;17
68;17
69;16
70;16
71;17
72;18
73;19
74;20
75;20
76;20
77;22
78;21
79;22
80;24
81;23
82;19
83;17
84;15
85;16
86;17
87;17
88;15
89;16
90;15
91;16
92;17
93;15
94;16
95;17
96;15
97;16
98;16
99;13
100;14
101;13
102;15
103;17
104;13
105;15
106;17
107;18
108;17
109;20
110;17
111;14
112;18
113;17
114;14
115;16
116;15
117;17
118;16
119;15
120;16
121;18
122;20
123;15
124;17
125;17
126;17
127;15
128;16
129;17
130;17
131;15
132;18
133;16
134;17
135;18
136;17
137;18
138;20
139;15
140;16
141;17
142;15
143;16
144;15
145;14
146;13
147;15
148;16
149;17
150;19
151;16
152;18
153;20
154;20
155;18
156;19
157;19
158;16
159;16
160;17
161;18
162;16
163;16
164;19
165;17
166;17
167;16
168;18
169;18
170;18
171;17
172;19
173;16
174;17
175;17
176;16
177;16
178;15
179;15
180;17
181;15
182;15
183;14
184;14
185;14
186;15
187;15
188;13
189;13
190;12
191;16
192;14
193;14
194;14
195;14
196;16
197;16
198;17
199;17
200;16
201;16
202;16
203;16
204;17
205;15
206;15
207;15
208;15
209;15
210;15
211;14
212;14
213;15
214;14
215;15
216;15
217;14
218;15
219;16
220;15
221;16
222;15
223;15
224;14
225;16
226;16
227;14
228;13
229;14
230;13
231;14
232;14
233;14
234;14
235;14
236;14
237;14
238;14
239;13
240;15
241;15
242;15
243;15
244;15
245;15
246;14
247;14
248;13
249;14
250;14
251;13
252;13
253;16
254;15
255;20
256;18
257;18
258;19
259;16
260;19
261;15
262;15
263;15
264;12
265;13
266;15
267;13
268;15
269;15
270;16
271;16
272;15
273;15
274;17
275;16
276;15
277;15
278;16
279;15
280;15
281;19
282;17
283;16
284;17
285;18
286;18
287;17
288;20
289;19
290;20
291;20
292;20
293;21
294;20
295;15
296;17
297;17
298;17
299;17
300;17
301;16
302;17
303;18
304;17
305;17
306;18
307;19
308;19
309;18
310;18
311;17
312;17
313;18
314;18
315;17
316;18
317;18
318;20
319;20
320;16
321;18
322;20
323;20
324;20
325;19
326;21
327;19
328;17
329;17
330;18
331;18
332;19
333;19
334;19
335;19
336;20
337;17
338;19
339;19
340;19
341;18
342;18
343;19
344;19
345;21
346;18
347;20
348;17
349;16
350;15
351;13
352;14
353;14
354;12
355;13
356;15
357;17
358;15
359;12
360;16
361;11
362;11
363;12
364;12
365;12
366;12
367;13
368;12
369;12
370;13
371;13
372;14
373;16
374;14
375;15
376;16
377;15
378;15
379;13
380;14
381;14
382;12
383;11
384;11
385;12
386;13
387;13
388;14
389;13
390;14
391;14
392;14
393;13
394;13
395;13
396;13
397;12
398;12
399;12
400;13
401;14
402;16
403;14
404;16
405;17
406;13
407;13
408;14
409;16
410;14
411;14
412;17
413;17
414;15
415;17
416;16
417;18
418;19
419;15
420;15
421;13
422;15
423;14
424;14
425;14
426;14
427;14
428;13
429;14
430;13
431;13
432;13
433;15
434;16
435;15
436;15
437;13
438;16
439;16
440;19
441;13
442;13
443;13
444;12
445;12
446;13
447;11
448;9
449;14
450;13
451;11
452;7
453;9
454;9
455;13
456;11
457;14
458;13
459;17
460;15
461;19
462;20
463;16
464;14
465;22
466;17
467;17
468;18
469;15
470;15
471;14
472;14
473;14
474;14
475;13
476;14
477;15
478;12
479;12
480;13
481;14
482;18
483;13
484;11
485;10
486;11
487;8
488;11
489;11
490;13
491;12
492;13
493;11
494;13
495;14
496;15
497;12
498;11
499;13
500;17
501;20
502;17
503;20
504;19
505;20
506;15
507;21
508;21
509;25
510;23
511;26
512;26
513;23
514;22
515;22
516;20
517;18
518;20
519;19
520;18
521;18
522;18
523;18
524;19
525;18
526;18
527;17
528;18
529;16
530;13
531;11
532;12
533;11
534;13
535;13
536;14
537;16
538;18
539;22
540;23
541;19
542;17
543;17
544;18
545;19
546;15
547;14
548;17
549;12
550;13
551;10
552;11
553;12
554;13
555;12
556;11
557;13
558;12
559;12
560;12
561;12
562;12
563;12
564;11
565;11
566;12
567;12
568;12
569;13
570;12
571;10
572;10
573;11
574;10
575;10
576;11
577;12
578;10
579;10
580;11
581;11
582;12
583;12
584;11
585;9
586;8
587;10
588;10
589;8
590;8
591;10
592;12
593;10
594;14
595;11
596;16
597;17
598;17
599;15
600;17
601;14
602;16
603;18
604;17
605;18
606;18
607;21
608;22
609;22
610;21
611;22
612;19
613;21
614;20
615;19
616;19
617;15
618;14
619;18
620;16
621;19
622;16
623;18
624;17
625;18
626;17
627;17
628;17
629;20
630;18
631;18
632;16
633;18
634;14
635;14
636;13
637;13
638;14
639;12
640;14
641;14
642;13
643;16
644;16
645;20
646;14
647;14
648;17
649;11
650;9
651;8
652;6
653;7
654;4
655;5
656;6
