1;1
2;1
3;1
4;1
5;1
6;1
7;1
8;1
9;2
10;3
11;2
12;2
13;2
14;3
15;3
16;4
17;2
18;3
19;3
20;3
21;3
22;3
23;3
24;3
25;4
26;6
27;8
28;9
29;10
30;11
31;11
32;11
33;9
34;10
35;11
36;9
37;10
38;9
39;8
40;6
41;9
42;9
43;8
44;9
45;9
46;8
47;9
48;8
49;8
50;9
51;8
52;9
53;12
54;10
55;8
56;8
57;9
58;7
59;7
60;9
61;7
62;7
63;3
64;4
65;3
66;5
67;6
68;4
69;3
70;3
71;2
72;3
73;3
74;2
75;3
76;3
77;2
78;4
79;2
80;2
81;4
82;3
83;4
84;6
85;5
86;4
87;3
88;2
89;2
90;2
91;2
92;2
93;2
94;1
95;1
96;1
97;1
98;1
99;3
100;3
101;3
102;5
103;4
104;6
105;5
106;5
107;5
108;6
109;7
110;6
111;11
112;2
113;2
114;2
115;2
116;2
117;2
118;3
119;3
120;3
121;3
122;3
123;3
