1;0
2;0
3;0
4;0
5;0
6;0
7;0
8;0
9;1
10;1
11;1
12;1
13;1
14;2
15;2
16;3
17;3
18;4
19;3
20;3
21;3
22;3
23;3
24;3
25;6
26;6
27;8
28;9
29;9
30;10
31;10
32;9
33;9
34;10
35;11
36;10
37;11
38;8
39;10
40;8
41;9
42;8
43;10
44;11
45;13
46;11
47;12
48;10
49;10
50;7
51;7
52;9
53;8
54;6
55;5
56;5
57;7
58;3
59;3
60;3
61;2
62;2
63;3
64;3
65;3
66;3
67;4
68;4
69;4
70;5
71;4
72;3
73;5
74;5
75;4
76;4
77;5
78;5
79;3
80;5
81;4
82;5
83;6
84;7
85;5
86;4
87;2
88;2
89;2
90;2
91;2
92;2
93;2
94;2
95;2
96;2
97;2
98;2
99;3
100;5
101;4
102;6
103;5
104;7
105;5
106;6
107;8
108;11
109;8
110;10
111;6
112;3
113;2
114;2
115;1
116;1
117;2
118;2
119;2
120;2
121;2
122;2
123;2
